gbifID;accessRights;license;rightsHolder;institutionCode;collectionCode;basisOfRecord;occurrenceID;catalogNumber;recordedBy;occurrenceStatus;preparations;eventDate;year;month;day;eventRemarks;higherGeography;continent;countryCode;stateProvince;county;locality;decimalLatitude;decimalLongitude;typeStatus;scientificName;kingdom;phylum;class;order;family;genus;genericName;specificEpithet;infraspecificEpithet;taxonRank;taxonomicStatus;datasetKey;publishingCountry;lastInterpreted;issue;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;species;acceptedScientificName;verbatimScientificName;protocol;lastParsed;lastCrawled;repatriated;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;iucnRedListCategory
1438492722;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000226;MPEG.ANL 000226;"Santos, B.; , Equipe";PRESENT;Etanol - 5;41381;2013;4;17;NULL;Pará, Moju;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2169731;-48796608;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.73_2;Moju;NE
1438492721;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000234;MPEG.ANL 000234;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41381;2013;4;17;NULL;Pará, Moju;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2195658;-48794108;NULL;Turedrilus Righi, 1993;Animalia;Annelida;Clitellata;NULL;NULL;Turedrilus;Turedrilus;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;4813777;4813777;1;42;255;NULL;NULL;4813777;NULL;NULL;Turedrilus Righi, 1993;Turedrilus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.73_2;Moju;NULL
1438492720;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000248;MPEG.ANL 000248;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41865;2014;8;14;NULL;Pará, Viseu;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-15956;-46282258;NULL;Righiodrilus Zicsi, 1995;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Righiodrilus;Righiodrilus;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;4813886;4813886;1;42;255;472;3567;4813886;NULL;NULL;Righiodrilus Zicsi, 1995;Righiodrilus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.142_2;Viseu;NULL
1438492719;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000232;MPEG.ANL 000232;"Santos, B.; , Equipe";PRESENT;Etanol - 3;41381;2013;4;17;NULL;Pará, Moju;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2186789;-4879365;NULL;Diaguita Cordero, 1942;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Diaguita;Diaguita;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308772;2308772;1;42;255;472;3567;2308772;NULL;NULL;Diaguita Cordero, 1942;Diaguita;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.73_2;Moju;NULL
1438492718;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000231;MPEG.ANL 000231;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41381;2013;4;17;NULL;Pará, Moju;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2186789;-4879365;NULL;Diaguita Cordero, 1942;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Diaguita;Diaguita;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308772;2308772;1;42;255;472;3567;2308772;NULL;NULL;Diaguita Cordero, 1942;Diaguita;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.73_2;Moju;NULL
1438492717;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000267;MPEG.ANL 000267;"Santos, B.; , Equipe";PRESENT;Etanol - 15;41677;2014;2;7;NULL;Maranhão, Mirinzal;SOUTH_AMERICA;BR;Maranhão;Mirinzal;Fazenda Mundinho;-21056;-44841489;NULL;incertae sedis;incertae sedis;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;KINGDOM;NULL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_NONE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.120_2;Mirinzal;NULL
1438492716;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000246;MPEG.ANL 000246;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41279;2013;1;5;NULL;Pará, Tailândia;SOUTH_AMERICA;BR;Pará;Tailândia;Fazenda Marupiara;-2803678;-48528169;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.131_2;Tailândia;NE
1438492715;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000237;MPEG.ANL 000237;"Santos, B.; , Equipe";PRESENT;Etanol - 33;41823;2014;7;3;NULL;Pará, Nova Timboteua;SOUTH_AMERICA;BR;Pará;Nova Timboteua;Base do 2o BIS;-1186219;-473676;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.79_2;Nova Timboteua;NE
1438492714;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000240;MPEG.ANL 000240;"Santos, B.; , Equipe";PRESENT;Etanol - 3;41823;2014;7;3;NULL;Pará, Nova Timboteua;SOUTH_AMERICA;BR;Pará;Nova Timboteua;Base do 2o BIS;-1181039;-47370589;NULL;Pontoscolex Schmarda, 1861;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;10943108;10943108;1;42;255;5958860;9272891;10943108;NULL;NULL;Pontoscolex Schmarda, 1861;Pontoscolex;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.79_2;Nova Timboteua;NULL
1438492713;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000241;MPEG.ANL 000241;"Santos, B.; , Equipe";PRESENT;Etanol - 2;41823;2014;7;3;NULL;Pará, Nova Timboteua;SOUTH_AMERICA;BR;Pará;Nova Timboteua;Base do 2o BIS;-1181039;-47370589;NULL;Pontoscolex Schmarda, 1861;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;10943108;10943108;1;42;255;5958860;9272891;10943108;NULL;NULL;Pontoscolex Schmarda, 1861;Pontoscolex;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.79_2;Nova Timboteua;NULL
1438492712;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000249;MPEG.ANL 000249;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41865;2014;8;14;NULL;Pará, Viseu;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-15956;-46282258;NULL;Righiodrilus Zicsi, 1995;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Righiodrilus;Righiodrilus;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;4813886;4813886;1;42;255;472;3567;4813886;NULL;NULL;Righiodrilus Zicsi, 1995;Righiodrilus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.142_2;Viseu;NULL
1438492711;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000239;MPEG.ANL 000239;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41823;2014;7;3;NULL;Pará, Nova Timboteua;SOUTH_AMERICA;BR;Pará;Nova Timboteua;Base do 2o BIS;-1181039;-47370589;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.79_2;Nova Timboteua;NE
1438492710;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000227;MPEG.ANL 000227;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41381;2013;4;17;NULL;Pará, Moju;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2169731;-48796608;NULL;Pontoscolex Schmarda, 1861;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;10943108;10943108;1;42;255;5958860;9272891;10943108;NULL;NULL;Pontoscolex Schmarda, 1861;Pontoscolex;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.73_2;Moju;NULL
1438492709;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000228;MPEG.ANL 000228;"Santos, B.; , Equipe";PRESENT;Etanol - 2;41381;2013;4;17;NULL;Pará, Moju;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-21782;-4879365;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.73_2;Moju;NE
1438492708;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000247;MPEG.ANL 000247;"Santos, B.; , Equipe";PRESENT;Etanol - 2;41865;2014;8;14;NULL;Pará, Viseu;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-15956;-46282258;NULL;Righiodrilus Zicsi, 1995;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Righiodrilus;Righiodrilus;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;4813886;4813886;1;42;255;472;3567;4813886;NULL;NULL;Righiodrilus Zicsi, 1995;Righiodrilus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.142_2;Viseu;NULL
1438492707;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000275;MPEG.ANL 000275;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41870;2014;8;19;NULL;Maranhão, Governador Nunes Freire;SOUTH_AMERICA;BR;Maranhão;Governador Nunes Freire;Fazenda 7 irmãos;-1864308;-45738878;NULL;Righiodrilus Zicsi, 1995;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Righiodrilus;Righiodrilus;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;4813886;4813886;1;42;255;472;3567;4813886;NULL;NULL;Righiodrilus Zicsi, 1995;Righiodrilus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.47_2;Cândido Mendes;NULL
1438492706;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000255;MPEG.ANL 000255;"Santos, B.; , Equipe";PRESENT;Etanol - 13;41865;2014;8;14;NULL;Pará, Viseu;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1587758;-46277889;NULL;Glossodrilus Cognetti de Martiis, 1905;Animalia;Annelida;Clitellata;Haplotaxida;Glossoscolecidae;Glossodrilus;Glossodrilus;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;4813693;4813693;1;42;255;472;3567;4813693;NULL;NULL;Glossodrilus Cognetti de Martiis, 1905;Glossodrilus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.142_2;Viseu;NULL
1438492705;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000235;MPEG.ANL 000235;"Santos, B.; , Equipe";PRESENT;Etanol - 2;41052;2012;5;23;NULL;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Fazenda Capixaba;-4844969;-49237869;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
1438492704;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000238;MPEG.ANL 000238;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41823;2014;7;3;NULL;Pará, Nova Timboteua;SOUTH_AMERICA;BR;Pará;Nova Timboteua;Base do 2o BIS;-1186219;-473676;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.79_2;Nova Timboteua;NE
1438492703;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000233;MPEG.ANL 000233;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41381;2013;4;17;NULL;Pará, Moju;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2186789;-4879365;NULL;Turedrilus Righi, 1993;Animalia;Annelida;Clitellata;NULL;NULL;Turedrilus;Turedrilus;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;4813777;4813777;1;42;255;NULL;NULL;4813777;NULL;NULL;Turedrilus Righi, 1993;Turedrilus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.73_2;Moju;NULL
1438492702;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000236;MPEG.ANL 000236;"Santos, B.; , Equipe";PRESENT;Etanol - 2;41052;2012;5;23;NULL;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Fazenda Capixaba;-4854758;-4923445;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
1438492701;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000243;MPEG.ANL 000243;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41423;2013;5;29;NULL;Pará, Paragominas;SOUTH_AMERICA;BR;Pará;Paragominas;Fazenda Vitória;-2983078;-47425558;NULL;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;NULL;SPECIES;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.89_2;Paragominas;NE
1438492700;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000229;MPEG.ANL 000229;"Santos, B.; , Equipe";PRESENT;Etanol - 2;41381;2013;4;17;NULL;Pará, Moju;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-21782;-4879365;NULL;Pontoscolex Schmarda, 1861;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;NULL;NULL;GENUS;ACCEPTED;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;10943108;10943108;1;42;255;5958860;9272891;10943108;NULL;NULL;Pontoscolex Schmarda, 1861;Pontoscolex;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.73_2;Moju;NULL
1438492699;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000244;MPEG.ANL 000244;"Santos, B.; , Equipe";PRESENT;Etanol - 1;41279;2013;1;5;NULL;Pará, Tailândia;SOUTH_AMERICA;BR;Pará;Tailândia;Fazenda Marupiara;-2793986;-48545397;NULL;Turedrilus Righi, 1993;Animalia;Annelida;Clitellata;NULL;NULL;Turedrilus;Turedrilus;NULL;NULL;GENUS;DOUBTFUL;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;45176,26326;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";VERDADEIRO;FALSO;4813777;4813777;1;42;255;NULL;NULL;4813777;NULL;NULL;Turedrilus Righi, 1993;Turedrilus;EML;45176,26326;44933,35076;FALSO;BRA;Brazil;BRA.14_1;Pará;BRA.14.131_2;Tailândia;NULL
